product_id,temporal_score,is_anomaly
B0B8Q3WTGP,-0.0,0
B0B8QC3RTB,-0.0,0
B0B8QHD6P9,0.0645,0
B0B8RGWWRJ,0.0645,0
B0B8S22HRW,0.0645,0
B0B8S54RS2,0.4641,1
B0B8SH3H66,-0.0,0
B0B8TY853N,0.0645,0
B0B8Y48YJQ,-0.0,0
B0B8YXL8TL,-0.0,0
B0B8YXPB5V,0.49,1
B0B8YYVHP8,0.0645,0
B0B8YZ4M7L,0.2953,0
B0B8YZHZR5,-0.0,0
B0B8YZVZLD,-0.0,0
B0B8YZWJT1,-0.0,0
B0B8Z1M62W,0.2961,0
B0B916CGG1,-0.0,0
B0B92GCV9N,-0.0,0
B0B93GH5BY,-0.0,0
B0B95WG8L5,0.0645,0
B0B9BR2T3X,0.0645,0
B0B9C9X8VJ,-0.0,0
B0B9H3CGZ9,0.0645,0
B0B9H55VDR,0.2291,0
B0B9H68GWF,-0.0,0
B0B9HT1164,0.49,1
B0B9RL8P5Q,0.0645,0
B0B9WH5V5H,0.0645,0
B0B9XKXH6V,0.0645,0
B0B9XL6XZ4,0.0645,0
B0B9XLWZY9,-0.0,0
B0B9ZQ7BLT,0.0645,0
B0BB16FFH4,0.0645,0
B0BB1P1J72,0.6513,1
B0BB27MLSB,0.2291,0
B0BB7J07EM,-0.0,0
B0BBBKTDWS,0.419,1
B0BBG1XR8L,0.0645,0
B0BBG78CPP,0.0645,0
B0BBH2RLDX,-0.0,0
B0BBM2VQ2H,0.0645,0
B0BBMF565F,-0.0,0
B0BBSCFCBV,-0.0,0
B0BBSMDJH3,0.0645,0
B0BBTXX3M6,0.0645,0
B0BBY271B6,0.0645,0
B0BBZW9CZR,-0.0,0
B0BC1XMZVR,-0.0,0
B0BCDSWWSV,-0.0,0
B0BCH9YBWS,0.2291,0
B0BCHJ9MT1,0.2953,0
B0BCJNWML3,0.0645,0
B0BCP3NFYG,0.4857,1
B0BCPPWSFS,0.0645,0
B0BCV6FQDL,0.0645,0
B0BD255N47,-0.0,0
B0BD4KLZTQ,-0.0,0
B0BD558JX3,0.0645,0
B0BD63MSK3,0.0645,0
B0BD793RFP,-0.0,0
B0BDCY3TRR,-0.0,0
B0BDFSZV54,0.4857,1
B0BDLD8VJR,0.0645,0
B0BDXHRYBY,0.0645,0
B0BDYYM9M5,0.3332,0
B0BDZ178VN,-0.0,0
B0BDZDWX1K,0.0645,0
B0BF2V99HN,-0.0,0
B0BF2WMKJ3,0.2953,0
B0BF5FRQ8V,-0.0,0
B0BF8SBLS4,-0.0,0
B0BF8VS4B7,0.0645,0
B0BF8YNJPS,0.0645,0
B0BF96JLDN,-0.0,0
B0BF9TMYFR,0.0645,0
B0BF9TRWV1,0.7379,1
B0BFGL32MG,0.0645,0
B0BFHB8QRW,-0.0,0
B0BFJ87BW5,0.3838,0
B0BFL2XBQJ,-0.0,0
B0BFLNDCGH,0.2291,0
B0BFN93Q17,-0.0,0
B0BFWBKRSG,0.917,1
B0BFWZMKWB,0.0645,0
B0BG225BTV,0.0645,0
B0BG3YFJKQ,-0.0,0
B0BG4746WB,0.0645,0
B0BG4KLPZG,0.0645,0
B0BG8ZDBC1,0.0645,0
B0BG9QWTQ6,-0.0,0
B0BG9QZK3R,-0.0,0
B0BG9ZHZLL,-0.0,0
B0BGBF4T64,0.2953,0
B0BGGMKJJC,0.3838,0
B0BGHGYN9F,0.0645,0
B0BGJ2WYZ2,0.0645,0
B0BGLG13YN,0.4857,1
B0BGN49TQL,0.2291,0
B0BGN62HJN,0.5055,1
B0BGP4H52V,-0.0,0
B0BGP4PM1N,0.0645,0
B0BGQ459ZY,-0.0,0
B0BGQTM275,-0.0,0
B0BGSZJC51,-0.0,0
B0BGT17QQG,-0.0,0
B0BGVFKWRV,0.0645,0
B0BGY8PL52,0.4857,1
B0BH4ZWZ75,0.4641,1
B0BHFBHXW8,0.2291,0
B0BHFHN1BN,0.0645,0
B0BHKMCHFZ,0.4117,1
B0BHKTSQVW,0.0645,0
B0BHKV6QNZ,0.0645,0
B0BHMCGYQ5,0.0645,0
B0BHN8NLY7,0.0645,0
B0BHNXPL2Q,0.0645,0
B0BHOT86M4,-0.0,0
B0BHQN97CN,0.0645,0
B0BHR26GQJ,0.0645,0
B0BHTRZ27Y,-0.0,0
B0BHWJ7BBJ,0.5474,1
B0BHYX76VJ,-0.0,0
B0BHZT1287,-0.0,0
B0BJ6J83XR,0.0645,0
B0BJ72VSGZ,0.0645,0
B0BJDDXH5S,-0.0,0
B0BJFNSTKC,0.0645,0
B0BJJBCQLQ,-0.0,0
B0BJJRVM3X,0.0645,0
B0BJKD7XF8,0.4857,1
B0BJR6U2EF,0.0645,0
B0BJSKTYHL,0.4331,1
B0BJZ1CSW1,-0.0,0
B0BJZ1JZVF,0.0645,0
B0BJZ221GL,0.0645,0
B0BJZC27XB,0.0645,0
B0BK7VBLHF,-0.0,0
B0BK9R3Z6F,0.0645,0
B0BKCL49DL,-0.0,0
B0BKLCF1CL,0.2961,0
B0BKLN8RXV,0.5749,1
B0BKRVDTKP,0.0645,0
B0BKRXYSG7,0.0645,0
B0BKSX72NN,-0.0,0
B0BKZB6ZWX,0.0645,0
B0BL23M7W9,0.0645,0
B0BL2Q5PYZ,0.0645,0
B0BL2R5719,0.4857,1
B0BL8YXZ44,-0.0,0
B0BLC572MZ,0.0645,0
B0BLG7M61R,0.0645,0
B0BLHL19ML,0.0645,0
B0BLJXTCY8,0.4857,1
B0BLMS97HG,0.0645,0
B0BLNKDYYW,0.0645,0
B0BLS1NKML,0.0645,0
B0BLTY52WY,0.0645,0
B0BLV89RLQ,0.0645,0
B0BLVN677K,0.0645,0
B0BLW3KTZ1,0.4641,1
B0BLXJW8D3,-0.0,0
B0BLY8LGGD,-0.0,0
B0BM6NWS5C,-0.0,0
B0BM8247Z9,-0.0,0
B0BM9HBNVS,-0.0,0
B0BMFHMDGT,0.0645,0
B0BMGRL3V9,0.0645,0
B0BMLD6TJY,0.4641,1
B0BMLTMCLJ,0.0645,0
B0BMM24RVT,0.0645,0
B0BMTXX727,-0.0,0
B0BMVBTFQX,-0.0,0
B0BN17QMTC,-0.0,0
B0BN1L92P3,0.0645,0
B0BN2ZNJHJ,-0.0,0
B0BN7ZDMD5,0.2291,0
B0BNGY8W5H,0.0645,0
B0BNHCR48P,-0.0,0
B0BNJ2KVTP,0.2961,0
B0BNK4PVQ8,-0.0,0
B0BNK779K1,0.0645,0
B0BNL4VBQL,0.4857,1
B0BNQ73GKL,0.0645,0
B0BNWXRQ18,0.6886,1
B0BP13HF1S,0.0645,0
B0BP67SKBN,0.0645,0
B0BP9KK48V,0.2291,0
B0BPBM6JKX,0.0645,0
B0BPC2QG37,-0.0,0
B0BPFWRFGC,-0.0,0
B0BPM26ZFH,0.0645,0
B0BPQ3F1XB,0.0645,0
B0BPSMD42C,0.0645,0
B0BQ32FYKV,-0.0,0
B0BQ342ZLV,0.0645,0
B0BQ4LFZQJ,0.0645,0
B0BQ6KS5PP,0.4641,1
B0BQ6ZTMPD,-0.0,0
B0BQ9K67TY,0.0645,0
B0BQHHLTHH,-0.0,0
B0BQVBDJDX,0.0645,0
B0BQWCL5TJ,0.0645,0
B0BQWG4K9V,0.4857,1
B0BR337V6J,0.0645,0
B0BR36FVD8,0.0645,0
B0BR8WM516,0.0645,0
B0BR96M4Y8,0.4955,1
B0BRB8WFDM,-0.0,0
B0BRGGD21P,0.0645,0
B0BRMY1ZNZ,0.5474,1
B0BRQXY4Y4,-0.0,0
B0BRT6CYBM,0.0645,0
B0BRXKNKDN,-0.0,0
B0BRXKZYGX,0.0645,0
B0BRXMVT3X,-0.0,0
B0BS5QRMSD,-0.0,0
B0BS6CDHSF,-0.0,0
B0BS6GVSPX,0.4627,1
B0BSR6RRJR,0.0645,0
B0BSR6WK1Q,0.2953,0
B0BT51J3Y5,-0.0,0
B0BTBJ4W5F,0.0645,0
B0BTDLTQ1H,0.0645,0
B0BTLTVR1X,0.4857,1
B0BTT658PQ,-0.0,0
B0BTTNDWXB,0.4422,1
B0BV2YM93F,0.0645,0
B0BV31FS1W,0.4422,1
B0BV6LKGB8,-0.0,0
B0BV8XKV19,-0.0,0
B0BVF8157G,0.0645,0
B0BVKK4W2W,-0.0,0
B0BVM6DL7C,0.2961,0
B0BVVX9Y6R,0.0645,0
B0BW8D688K,-0.0,0
B0BWPR2FPM,-0.0,0
B0BX4758QJ,-0.0,0
B0BXCKQBJ8,-0.0,0
B0BXP7QH1V,0.0645,0
B0BXT8KGXM,0.0645,0
B0BY8RHDTH,-0.0,0
B0BYJ8GH5M,-0.0,0
B0BYNSK8YQ,0.0645,0
B0BYP5C6L5,-0.0,0
B0BYZR3DMC,0.0645,0
B0BZ4JVW1T,0.4641,1
B0BZDC5PXZ,0.4857,1
B0BZDJQM9C,-0.0,0
B0BZS5PD3L,-0.0,0
B0C167KVC7,-0.0,0
B0C1G9SXB3,0.0645,0
B0C1HGPHN8,0.0645,0
B0C1YVG4FW,0.0645,0
B0C2ZDFHTF,-0.0,0
B0C5X4XJ1G,0.0645,0
B0C6GZ8GY5,-0.0,0
B0C96Q3WCK,-0.0,0
B0CBDG25RD,-0.0,0
B0CE3FPDMU,0.0645,0
B0CIISQ8LJ,0.0645,0
B0DMFOJTPE,-0.0,0
B0DVESOIV5,0.0645,0
B0E6P4VN55,0.0645,0
B0EC4SHDZC,0.0645,0
B0EKINZ3NP,0.0645,0
B0EUMLX0HQ,-0.0,0
B0EY4TB94Q,0.0645,0
B0F360L4BW,0.0645,0
B0FCLIQA0R,0.0645,0
B0FTXBNCPA,0.0645,0
B0FU1XGF8P,0.0645,0
B0G8QFUX2Y,0.0645,0
B0GJYIU2KG,0.0645,0
B0GNRWE4CZ,-0.0,0
B0GYSJR36C,0.0645,0
B0HAL0TMCD,0.0645,0
B0HE7G22EE,-0.0,0
B0I1V61TA4,-0.0,0
B0IFGJVI7M,0.0645,0
B0IM3WQTON,-0.0,0
B0IRIIHANB,-0.0,0
B0IRXTH87Y,-0.0,0
B0J35DC3BI,-0.0,0
B0J8S7KNCE,-0.0,0
B0J9Z0TOTW,-0.0,0
B0JB24P8YK,-0.0,0
B0K061JPBS,-0.0,0
B0KSOS9TOO,-0.0,0
B0KVHVB6QO,0.0645,0
B0KXPABED6,-0.0,0
B0KYFRMA8I,-0.0,0
B0LC1ZZWUX,0.0645,0
B0LIAN6VXJ,-0.0,0
B0LNTNWDT7,-0.0,0
B0MEAYE8LL,-0.0,0
B0MJ28ZIKW,0.0645,0
B0MXOXF7CF,-0.0,0
B0MZP5R2V0,0.0645,0
B0N8Y2YK0Y,0.0645,0
B0NA40ALE3,0.0645,0
B0NB8CS8PW,0.0645,0
B0NCK3ZU31,0.0645,0
B0NJP1YL8F,0.0645,0
B0NWMF6AZC,0.0645,0
B0NX7YPV3C,-0.0,0
B0O8KVWJ08,0.0645,0
B0ODS3XA8T,0.0645,0
B0OEBMR63L,0.0645,0
B0OWK5NW6B,-0.0,0
B0P95VUSYC,0.0645,0
B0PDFXKO0X,0.0645,0
B0PR2KRMT1,-0.0,0
B0Q5406ZG7,0.0645,0
B0QNH90BRJ,-0.0,0
B0QYYG46QE,-0.0,0
B0T8ZYJO18,0.0645,0
B0TC8YGKDA,-0.0,0
B0TFM9JX3Q,-0.0,0
B0TVR1UZ6A,-0.0,0
B0UDKJ7EWZ,-0.0,0
B0V7TAA5CZ,-0.0,0
B0VFCBG73B,-0.0,0
B0VHKBG3OF,0.0645,0
B0VMUD2A6K,0.0645,0
B0VR0TRFXR,0.0645,0
B0VSEN3OKH,-0.0,0
B0VUHFE5QC,-0.0,0
B0W8S1T4C9,0.0645,0
B0W9XV2ZW9,0.0645,0
B0WNAPS3CM,-0.0,0
B0WNO1NWIZ,0.0645,0
B0WPOP7ROG,-0.0,0
B0XL8RB468,-0.0,0
B0XMZDH3LF,0.0645,0
B0XWT1KF6H,-0.0,0
B0XWW3ZTRC,-0.0,0
B0YB2RAN1H,-0.0,0
B0YK1GVRQ1,-0.0,0
B0YO6Y3JDF,-0.0,0
B0Z4K7YVL6,-0.0,0
B0ZMIBU8H1,0.0645,0
B0ZP9RFLFO,0.0645,0
B0ZSLD1189,-0.0,0
B0ZWT84PJM,0.0645,0
B10AXT8RH3,0.0645,0
B10C6UFMLX,-0.0,0
B10N6XDERG,-0.0,0
B10RRXD83F,0.0645,0
B116DCV9EV,-0.0,0
B1171EOCRH,0.0645,0
B12692TWEG,0.0645,0
B12DA5VUIH,0.0645,0
B12EB97H1R,-0.0,0
B12GNP0365,0.0645,0
B12H4LE7AX,-0.0,0
B12JTSUP1B,-0.0,0
B13NTZ5ERK,-0.0,0
B152QN45W0,-0.0,0
B155PP3L6X,-0.0,0
B15SZT37Y7,-0.0,0
B170MX4D24,-0.0,0
B175VBSVHR,-0.0,0
B17AL9PQZE,-0.0,0
B17I2S4FTT,0.0645,0
B17K8KTQOX,-0.0,0
B17NNZ48DJ,0.0645,0
B184JW7FVF,0.0645,0
B18G9WKZ1B,0.0645,0
B18LF83EEE,-0.0,0
B18XDXF0TK,-0.0,0
B190A8B8L9,-0.0,0
B198UNLA28,-0.0,0
B19DS9I5CW,0.0645,0
B19TANQRQO,0.0645,0
B19YY9IHMM,-0.0,0
B1A0MO1QTD,0.0645,0
B1AYHRPUGJ,-0.0,0
B1B336AS9K,0.0645,0
B1BEMSHVXW,-0.0,0
B1BJOZFQND,0.0645,0
B1C2QWMHFN,-0.0,0
B1C43TT8XE,0.0645,0
B1COKYJDY5,0.0645,0
B1CR31G3V6,0.0645,0
B1DDO0QZEW,-0.0,0
B1DKB81JJZ,-0.0,0
B1DQMJHYJR,0.0645,0
B1E5YO7YAC,0.0645,0
B1E7VXUT5Z,0.0645,0
B1EJCR23UP,0.0645,0
B1EJW0J9UC,0.0645,0
B1EUWOYDVC,0.0645,0
B1FJF3MHRN,0.0645,0
B1FZ54P8AK,-0.0,0
B1GHHYX8OE,0.0645,0
B1GSDZ2MO3,-0.0,0
B1GWIZSJOQ,0.0645,0
B1HTLUXPNX,-0.0,0
B1HVWQO6EC,0.0645,0
B1IECN6OUC,-0.0,0
B1IG7SP8KB,0.0645,0
B1JB3URJ0U,-0.0,0
B1JDC8YCJT,0.0645,0
B1JK53E0FC,-0.0,0
B1JVVH41N6,-0.0,0
B1JXC613L3,0.0645,0
B1K4IHZ4OO,-0.0,0
B1K68E470E,0.0645,0
B1KDQBQJUI,0.0645,0
B1KHQAYE86,0.0645,0
B1KP8RACDI,-0.0,0
B1KU5CFANL,-0.0,0
B1L7SL5JW8,-0.0,0
B1LLS9S26G,-0.0,0
B1LP0NFKGM,-0.0,0
B1LSDKSCKT,0.0645,0
B1LT68MUAL,0.0645,0
B1M3OBMGBW,-0.0,0
B1M9WZVTB3,0.0645,0
B1MRKHLKZ1,0.0645,0
B1MY1JJ2DE,-0.0,0
B1N10SS9OG,-0.0,0
B1N9T8YX7P,0.0645,0
B1OEE61C6W,0.0645,0
B1OGA2GJZ1,0.0645,0
B1OHDSJG0Y,0.0645,0
B1OO9SQVEA,0.0645,0
B1OWNQXLU6,-0.0,0
B1P3HS598D,0.0645,0
B1PEA8O6RZ,0.0645,0
B1PJQJF9X2,0.0645,0
B1PL4G4IRN,-0.0,0
B1PM3OX0N5,0.0645,0
B1PMO7Q0FH,-0.0,0
B1Q478ILRK,-0.0,0
B1QK5E9XE6,0.0645,0
B1QKP2UGTI,0.0645,0
B1QQW03ANN,-0.0,0
B1S0O0UOQM,-0.0,0
B1SGUQM43C,0.0645,0
B1SGV3FQ68,-0.0,0
B1SHJIEO6Z,-0.0,0
B1SK3S1WYN,0.0645,0
B1SX4Z5K48,0.0645,0
B1TH8CGM5X,0.0645,0
B1THIUGH7F,0.0645,0
B1TI5SHXA4,0.0645,0
B1TKWYDPDR,0.0645,0
B1TPX0XQ51,0.0645,0
B1U36ZEJ7Q,-0.0,0
B1U3S832T9,-0.0,0
B1U7YOSOW8,-0.0,0
B1U92XCE6U,-0.0,0
B1UCTB6J7E,0.0645,0
B1UQAM4O0G,-0.0,0
B1V10LEJLP,-0.0,0
B1V2AU9R6M,-0.0,0
B1VCKB7A56,-0.0,0
B1VGF71TWF,-0.0,0
B1WTLRLGOB,-0.0,0
B1XFQHDFCW,-0.0,0
B1XMWM3MXH,-0.0,0
B1XPVSD3G2,-0.0,0
B1XYL53FQY,0.0645,0
B1YDCJTOFI,0.0645,0
B1YPK59M5G,0.0645,0
B1YQHVZ5FQ,0.0645,0
B1YQIDX4HP,-0.0,0
B1ZQG21214,-0.0,0
B20WHQ0C2W,-0.0,0
B214EFKPBX,-0.0,0
B21LA7LQZ0,0.0645,0
B228CDI27B,0.0645,0
B22AXFQ3JX,0.0645,0
B22DKHZXPY,0.0645,0
B22L29MJBZ,-0.0,0
B22SFTX8F3,0.0645,0
B22TRKPPJB,-0.0,0
B23802TS55,0.0645,0
B23FGLBQQ4,0.0645,0
B23FWVT6OQ,0.0645,0
B23J1DCXMV,0.0645,0
B23QALLXCC,0.0645,0
B23Z3874I2,-0.0,0
B23ZFO3YGT,-0.0,0
B24425LI9M,0.0645,0
B244KJP485,0.0645,0
B247PL4ZQW,0.0645,0
B24BEIWPB4,0.0645,0
B24P3995D5,0.0645,0
B24UDDFCXV,0.0645,0
B24Y3D4RDW,0.0645,0
B24YPD0YDP,-0.0,0
B253C8B037,-0.0,0
B25U12GWJ9,-0.0,0
B265ADCW7H,-0.0,0
B26O4VZ3JS,0.0645,0
B27CTRUCI9,-0.0,0
B27KHCMMV7,0.0645,0
B28ACHFBW8,-0.0,0
B28K73REWE,-0.0,0
B28V6TNUT4,-0.0,0
B298THTYQG,-0.0,0
B29JG49FFJ,0.0645,0
B29VM0DW8E,-0.0,0
B29VMJDC1X,0.0645,0
B29XDBY9TR,-0.0,0
B2A4ICZ0IV,-0.0,0
B2AG92R8ZC,-0.0,0
B2AYBZOKQJ,-0.0,0
B2B036S0AA,0.0645,0
B2B0PXCU0A,0.0645,0
B2BHBZ0T6R,0.0645,0
B2C29MGWLN,-0.0,0
B2D2O0BQXI,0.0645,0
B2D83IRTFC,-0.0,0
B2DM7Q6H58,0.0645,0
B2EB1OHIV0,-0.0,0
B2EZ326VWS,-0.0,0
B2EZY9E1CR,0.0645,0
B2F13DXP8W,0.0645,0
B2F4RTLFTV,0.0645,0
B2FE7PRCZZ,-0.0,0
B2FJJGYSO1,0.0645,0
B2FPXQOI3U,-0.0,0
B2G23MD0SB,-0.0,0
B2GJ9LKR80,0.0645,0
B2GJHOJ4R2,-0.0,0
B2GS87MZSS,-0.0,0
B2GXXIN6LY,-0.0,0
B2HEMV3H7B,0.0645,0
B2HNH7BQ82,0.0645,0
B2HPV59Q4D,-0.0,0
B2HXU8WEKY,0.0645,0
B2HZUVT9UT,0.0645,0
B2HZVDSYAN,-0.0,0
B2I454BNWI,-0.0,0
B2IBG2T2VU,-0.0,0
B2ID2QP9NE,-0.0,0
B2IMXX3L8Y,-0.0,0
B2IQ8OODK2,-0.0,0
B2ITO4XUCT,0.0645,0
B2J7TPM275,0.0645,0
B2J9CVEUTH,0.0645,0
B2JEKOUINJ,0.0645,0
B2K036ZJCM,-0.0,0
B2KOIUCCLR,0.0645,0
B2KRKXHO47,-0.0,0
B2L5JG6GG7,0.0645,0
B2LOBW20MG,0.0645,0
B2M4BQ9NTF,-0.0,0
B2M6HURCKY,-0.0,0
B2M8SIA7AN,0.0645,0
B2MHR7YDJA,-0.0,0
B2NL65EFYG,-0.0,0
B2NNWC3AVD,-0.0,0
B2NQQRCDEV,0.0645,0
B2NW1AXVRG,-0.0,0
B2NXCCR7G1,0.0645,0
B2O9YM1LEX,-0.0,0
B2OAZH8RCN,-0.0,0
B2OBJCZHWC,0.0645,0
B2OEYD7S01,-0.0,0
B2OZGVO7HP,-0.0,0
B2PUQ4GKKJ,0.0645,0
B2Q96ZOHTK,0.0645,0
B2QMW334JO,0.0645,0
B2QNQ2PAZ3,-0.0,0
B2RJBMXY5W,-0.0,0
B2RMIC7F1R,-0.0,0
B2RRK7T3HZ,0.0645,0
B2S5MV5G8E,-0.0,0
B2S7B3SIA4,0.0645,0
B2SRKD2XMM,-0.0,0
B2SV9KLQV5,-0.0,0
B2T2372LS0,-0.0,0
B2T33QTKLK,-0.0,0
B2TCMY140L,-0.0,0
B2TICCIT6I,0.0645,0
B2TQPRRX9V,-0.0,0
B2TZ1CJ7S8,0.0645,0
B2TZ647PO8,0.0645,0
B2UACZQ89K,-0.0,0
B2ULD81BM1,-0.0,0
B2UNNYGSRO,-0.0,0
B2UNR6RS83,-0.0,0
B2UZ42VUWE,0.0645,0
B2VA1TO61R,0.0645,0
B2VHBY7K2Q,0.0645,0
B2VUT4LWDP,0.0645,0
B2VYNPRXZS,0.0645,0
B2W8MC6LBQ,0.0645,0
B2WA7RNBB5,0.0645,0
B2WGZ880PD,-0.0,0
B2WVGS4570,0.0645,0
B2X7BWD7F9,-0.0,0
B2X82RTXXB,-0.0,0
B2XJXR02SX,0.0645,0
B2XTGM3J2F,-0.0,0
B2XZHP2Q5B,0.0645,0
B2YNJI55DZ,0.0645,0
B2YWP4W68I,-0.0,0
B2Z2D0L8G4,-0.0,0
B2ZFKDW4DR,0.0645,0
B2ZOLHPCMF,-0.0,0
B2ZPQXW4NH,-0.0,0
B30BM6WEHH,-0.0,0
B30GFC1DT0,0.0645,0
B318Z6EAX7,-0.0,0
B31DV3G79Z,-0.0,0
B31JRCUNA7,-0.0,0
B31MVIIHSF,0.0645,0
B31X0EW5LV,-0.0,0
B31ZF3MOJJ,-0.0,0
B3206UA5TP,0.0645,0
B32KRQAT7U,-0.0,0
B33AIMPXKC,-0.0,0
B33C7D3JMK,0.0645,0
B33LQQTA6O,-0.0,0
B33X0AZHYJ,0.0645,0
B34ABZT1X0,0.0645,0
B34H8UAVE6,-0.0,0
B34HZ8PJJD,-0.0,0
B34X53HXVW,0.0645,0
B3538PLBEF,0.0645,0
B358SV8WXP,0.0645,0
B35DF01QNE,-0.0,0
B35GEMJG12,-0.0,0
B35NFH5CFU,0.0645,0
B363KOBODI,0.0645,0
B366V6HQN0,0.0645,0
B368CGREM6,-0.0,0
B36NO0B0EP,-0.0,0
B36PSI2QJY,-0.0,0
B36VH85MHQ,-0.0,0
B36XT7WBBZ,0.0645,0
B37034GLPA,-0.0,0
B37NQZPZ2F,-0.0,0
B387DB9SCM,-0.0,0
B38JCEMDNS,0.0645,0
B38LYKTWAJ,0.0645,0
B38VKK9PHQ,0.0645,0
B39NCLCJO6,0.0645,0
B3A6NH5BHP,-0.0,0
B3AVX82BRS,0.0645,0
B3B69LCHK4,-0.0,0
B3BAY8RXUB,0.0645,0
B3BF6SJ55H,0.0645,0
B3BJFG160S,-0.0,0
B3BLQR1S40,0.0645,0
B3BQ43Y0W1,0.0645,0
B3BWLWTCBY,0.0645,0
B3D17D3LEQ,0.0645,0
B3DG3ZFGHZ,-0.0,0
B3DH4OMISK,0.0645,0
B3DN710RU2,-0.0,0
B3E9CK3ADH,0.0645,0
B3EK03LMAI,-0.0,0
B3ESD9T6BN,-0.0,0
B3F3DMNCB7,-0.0,0
B3GUUZ63FE,0.0645,0
B3GZUZ8O13,-0.0,0
B3HPSGOF17,-0.0,0
B3I0LZRXHC,-0.0,0
B3II9SMW1P,0.0645,0
B3IOT3BGUB,-0.0,0
B3J03UMK6P,0.0645,0
B3J43QF1N2,0.0645,0
B3J4OW60OE,0.0645,0
B3JUHAZ55O,-0.0,0
B3KD7UMGOM,0.0645,0
B3KHYJA2LV,0.0645,0
B3KHZNII2G,-0.0,0
B3KOV8Q3XX,-0.0,0
B3L7YQFI8K,0.0645,0
B3LDG5IJOI,-0.0,0
B3LDUD03ZS,0.0645,0
B3LJDUC2VC,0.0645,0
B3LK5XGSTZ,0.0645,0
B3LZHHK72K,-0.0,0
B3MSWK4BPS,-0.0,0
B3MVFEBI9L,-0.0,0
B3NHSHWOXY,0.0645,0
B3OL4RT6JS,-0.0,0
B3OQKIYIK8,-0.0,0
B3P5OWTV6M,-0.0,0
B3P5ZMJ3D0,0.0645,0
B3PLSSA559,0.0645,0
B3PUCJW4RV,0.0645,0
B3Q0LIAKCM,0.0645,0
B3QSRBO6D3,-0.0,0
B3QYKJVIH9,0.0645,0
B3R6M8SUTF,0.0645,0
B3RC7DQFKI,-0.0,0
B3RL00UBJL,0.0645,0
B3S0E1B9QK,0.0645,0
B3S3SHC6U4,-0.0,0
B3SJCGY9KT,-0.0,0
B3SYXP5R0X,0.0645,0
B3T4SPKV88,-0.0,0
B3TL7CAP6F,-0.0,0
B3TOU3BOB3,0.0645,0
B3TPJ787FC,0.0645,0
B3U1B90IPV,-0.0,0
B3UDRZSU7O,-0.0,0
B3UR2P94SI,0.0645,0
B3UUJSH8PO,-0.0,0
B3UW9HXEZ2,-0.0,0
B3UY09PHYC,0.0645,0
B3UZGGXQL7,0.0645,0
B3V5Q65KF8,0.0645,0
B3VT8QG0EO,0.0645,0
B3WHV5BUSL,-0.0,0
B3X8Q461QA,-0.0,0
B3XE8QF4I6,0.0645,0
B3XL4VSPKR,0.0645,0
B3XSQU9TCZ,0.0645,0
B3YCYSZ0XP,0.0645,0
B3YOKO1XHF,0.0645,0
B3Z0P8M48H,0.0645,0
B40KPLCC7V,-0.0,0
B40SQHMHD1,-0.0,0
B40TNYEKP3,0.0645,0
B40YWUXXJ1,0.0645,0
B4181JQDY5,0.0645,0
B41CL2KM8Z,-0.0,0
B41GK2FOGQ,-0.0,0
B41PTVB8OK,0.0645,0
B41ZQQO47Y,0.0645,0
B4237PLS6M,-0.0,0
B42LYUNL3D,-0.0,0
B42NENHA97,0.0645,0
B4340UNFPM,0.0645,0
B43CSPZGDH,-0.0,0
B43PK8BGYB,-0.0,0
B43PPIXRHK,-0.0,0
B44HHX41BG,-0.0,0
B455289UP9,-0.0,0
B45B6MR1FP,0.0645,0
B45Z9SM2F6,0.0645,0
B46F6LJDUO,-0.0,0
B46LN12LBC,-0.0,0
B471Z5257A,-0.0,0
B47F09QRT8,-0.0,0
B47G6CJCIG,-0.0,0
B47YR0UHA6,0.0645,0
B480Z9FGPW,-0.0,0
B482KKIONS,-0.0,0
B485VIU93R,-0.0,0
B48BT4GXNN,0.0645,0
B48QWGZYE0,0.0645,0
B48S3VBCKB,0.0645,0
B497HC1BUE,0.0645,0
B49A8DYDRZ,-0.0,0
B49GBTXVUW,-0.0,0
B49QKQL63H,-0.0,0
B49R36W5MH,-0.0,0
B49SGMXCUL,0.0645,0
B4A3GRLY4I,-0.0,0
B4AECKD0D4,0.0645,0
B4ANFTCWCX,-0.0,0
B4B5WBMME2,-0.0,0
B4CJNQRVPR,0.0645,0
B4D3W1M14C,0.0645,0
B4DLUO2YOS,0.0645,0
B4E9I88WT0,-0.0,0
B4EHBQO1Z2,0.0645,0
B4EW5UPEK1,-0.0,0
B4F2QQ7P82,-0.0,0
B4FNJAYX6T,0.0645,0
B4FT0YDV3T,0.0645,0
B4G21PUV6V,0.0645,0
B4GC1AE1RJ,-0.0,0
B4H0XCISL0,-0.0,0
B4H1865P5T,0.0645,0
B4HATINRJ4,-0.0,0
B4HHO4RSEQ,0.0645,0
B4HUPGR3SQ,-0.0,0
B4I1528V1O,-0.0,0
B4I56ARCQY,0.0645,0
B4IA04TBRN,-0.0,0
B4IID4Y2VX,0.0645,0
B4IKIM8OXA,0.0645,0
B4ILP3DOTL,0.0645,0
B4JDQ4ZVLP,0.0645,0
B4JDT6K9IU,-0.0,0
B4JLZ9OB97,-0.0,0
B4JWTNHQCR,-0.0,0
B4JYY3WNLY,-0.0,0
B4K3ZBL7MU,-0.0,0
B4KPZG9UL1,-0.0,0
B4L0CVRVA8,0.0645,0
